"Data Source","World Development Indicators",

"Last Updated Date","2022-04-27",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Peru","PER","Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)","SL.EMP.1524.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.3390007019043","49.2620010375977","50.2869987487793","51.3250007629395","55.1650009155273","55.3899993896484","55.7859992980957","56.851001739502","57.3639984130859","55.5530014038086","56.9519996643066","59.576000213623","61.4539985656738","63.6349983215332","65.1529998779297","68.9069976806641","68.9889984130859","69.379997253418","69.3359985351563","70.0490036010742","68.9369964599609","68.0869979858398","65.5400009155273","64.0630035400391","60.8619995117188","60.9729995727539","60.7389984130859","60.6969985961914","61.3860015869141","48.1040000915527","",
"Peru","PER","Poverty gap at $5.50 a day (2011 PPP) (%)","SI.POV.UMIC.GP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.1","25.7","26.2","25.5","26.9","24.4","22.7","23.2","25","22","18.9","16.3","14.7","12.6","11.7","10.7","10.1","9.5","9.2","9.1","8.9","7.9","7.1","12.3","",
"Peru","PER","Income share held by lowest 20%","SI.DST.FRST.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","2.9","2.9","3.5","3.4","3.2","3.6","3.7","3.6","3.5","3.5","3.8","4","4.3","4.4","4.4","4.5","4.7","4.7","4.6","4.7","5","5.2","4.8","",
"Peru","PER","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.76997662","11.82719135","12.83902931","11.61278057","11.77831268","12.59052753","11.56504345","11.58631802","11.10996914","11.71114254","11.67981148","11.70453548","12.2468853","12.33227062","13.10731888","13.53264713","14.60005474","14.38887119","14.91506672","15.40143967","","",
"Peru","PER","Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line)","SH.UHC.NOP2.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.16864880546927","","","","","","0.501157343387604","0.425051152706146","0.362416729331016","0.328563526272774","0.260146241635084","0.241222651675344","0.209106178954244","0.172179797664285","0.141754513606429","0.117395014967769","0.105904799420387","0.0828681164421141","0.0654337170999497","","","",
"Peru","PER","Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)","SH.STA.WASH.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.3","","","","","",
"Peru","PER","Prevalence of overweight (modeled estimate, % of children under 5)","SH.STA.OWGH.ME.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.8","9.8","9.7","9.7","9.6","9.5","9.4","9.3","9.2","9.1","9","8.9","8.7","8.6","8.5","8.4","8.3","8.2","8.1","8.1","8","",
"Peru","PER","Female genital mutilation prevalence (%)","SH.STA.FGMS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Peru","PER","Prevalence of current tobacco use, males (% of male adults)","SH.PRV.SMOK.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.8","","","","","37.2","","","","","26.4","","","","","18.6","","","15.1","14.1","13.2","",
"Peru","PER","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","16","20","23","23","28","48","50","43","60","58","72","71","83","87","87","90","94","90","94","99","98","90","95","94","86","77","94","93","93","93","93","91","95","88","88","90","89","83","84","88","72","",
"Peru","PER","People using safely managed drinking water services, rural (% of rural population)","SH.H2O.SMDW.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.95369895","14.36039132","14.76708369","15.17377606","15.58046843","15.9871608","16.39385317","16.80054553","17.2072379","17.61393027","18.02062264","18.42731501","18.83400738","19.24069975","19.64739212","20.05408449","20.46077686","20.86746923","21.2741616","21.68085397","22.08754634","",
"Peru","PER","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","3.9","3.7","3.6","3.4","3.3","3.2","3","2.9","2.8","2.7","2.6","2.5","2.4","2.3","2.2","2.2","2.1","2","2","1.9","1.8","1.8","1.7","1.6","1.6","1.5","1.5","1.5","1.4","1.4","",
"Peru","PER","Prevalence of anemia among women of reproductive age (% of women ages 15-49)","SH.ANM.ALLW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.4","31.5","30.5","29.5","28.5","27.4","26.3","25.1","24","22.9","22","21.2","20.6","20.2","20.1","20.1","20.1","20.2","20.4","20.6","","",
